id,title,category,price_raw,price,currency,unit,moq,supplier,city,state,location,rating,response_rate_pct,response_time,certification,years_in_business,listed_date,source,url,price_usd,price_eur,related_keywords,country_region,country_subregion,schema_version,price_anomaly,category_label,region,price_bucket,response_tier,supplier_maturity,quality_score
39a7ad3104d25a,Genuine Hall Effect Sensor,electronics-components,"₹53,287 / pack",53287.05,INR,pack,10,Global Shree Industries,Thane,Maharashtra,"Thane, Maharashtra",,87.0,Within 24 Hours,CE,,2025-12-02,indiamart_mock,https://www.indiamart.com/proddetail/7e00a2ab.html,639.44,586.16,,Asia,Southern Asia,v2,False,Electronics Components,West,10K–1L,High,,80.0
6b522cb8218c39,Genuine Printed Circuit Board,electronics-components,"₹44,574 / dozen",44573.79,INR,dozen,10,Supreme Quality Solutions,Nagpur,Maharashtra,"Nagpur, Maharashtra",4.0,60.0,2-3 Days,ISO 9001:2015,9.0,2026-03-20,indiamart_mock,https://www.indiamart.com/proddetail/d34be61b.html,534.89,490.31,,Asia,Southern Asia,v2,False,Electronics Components,West,10K–1L,Medium,Established,100.0
2f600fc5d13e4c,Original LED Strip Light,electronics-components,"₹31,923 / lot",31922.6,INR,lot,1,Sri Bharat Industries,Rajkot,Gujarat,"Rajkot, Gujarat",3.1,,Within 1 Hour,ISO 9001:2015,27.0,2025-07-12,indiamart_mock,https://www.indiamart.com/proddetail/0d5e8e66.html,383.07,351.15,,Asia,Southern Asia,v2,False,Electronics Components,West,10K–1L,,Veteran,80.0
a053b669baea92,Li-ion Battery Cell,electronics-components,"₹17,507 / piece",17506.79,INR,piece,1,Excellent Supreme Corporation,Ahmedabad,Gujarat,"Ahmedabad, Gujarat",3.5,58.0,2-3 Days,BIS,8.0,2025-06-23,indiamart_mock,https://www.indiamart.com/proddetail/381cda39.html,210.08,192.57,,Asia,Southern Asia,v2,False,Electronics Components,West,10K–1L,Low,Established,100.0
b563b2508ed99b,Original Capacitor Pack,electronics-components,"₹66,138 / pack",66137.61,INR,pack,10,Global Modern Trading Co.,Indore,Madhya Pradesh,"Indore, Madhya Pradesh",,63.0,2-3 Days,,1.0,2025-10-30,indiamart_mock,https://www.indiamart.com/proddetail/2bea6841.html,793.65,727.51,,Asia,Southern Asia,v2,False,Electronics Components,Central,10K–1L,Medium,Startup,80.0
13957ea47adc98,Original ESP32 Module,electronics-components,"₹80,705 / piece",80705.44,INR,piece,10,Universal Excellent Corporation,Visakhapatnam,Andhra Pradesh,"Visakhapatnam, Andhra Pradesh",3.9,66.0,2-3 Days,ISO 9001:2015,,2026-04-06,indiamart_mock,https://www.indiamart.com/proddetail/ead34595.html,968.47,887.76,,Asia,Southern Asia,v2,False,Electronics Components,South,10K–1L,Medium,,100.0
1185165a5de78a,Original MOSFET Transistor,electronics-components,"₹36,238 / piece",36238.29,INR,piece,1,Apex Universal Manufacturing Co.,Jaipur,Rajasthan,"Jaipur, Rajasthan",4.3,72.0,2-3 Days,MSME Registered,6.0,2026-05-04,indiamart_mock,https://www.indiamart.com/proddetail/54e34086.html,434.86,398.62,,Asia,Southern Asia,v2,False,Electronics Components,West,10K–1L,Medium,Growing,100.0
1164de6b39a985,Resistor Kit,electronics-components,"₹71,043 / dozen",71043.42,INR,dozen,500,Prime Excellent Pvt. Ltd.,Faridabad,Haryana,"Faridabad, Haryana",,,Within 1 Hour,CE,,2025-06-29,indiamart_mock,https://www.indiamart.com/proddetail/6063dca5.html,852.52,781.48,,Asia,Southern Asia,v2,False,Electronics Components,North,10K–1L,,,60.0
c6513c8ccd5ad0,Rohs Compliant Hall Effect Sensor,electronics-components,"₹51,982 / lot",51981.9,INR,lot,500,Universal Excellent Corporation,Visakhapatnam,Andhra Pradesh,"Visakhapatnam, Andhra Pradesh",4.8,81.0,Within 1 Hour,,5.0,2025-06-11,indiamart_mock,https://www.indiamart.com/proddetail/3c2740cb.html,623.78,571.8,,Asia,Southern Asia,v2,False,Electronics Components,South,10K–1L,High,Growing,100.0
e35c4c91bed867,Capacitor Pack,electronics-components,"₹61,535 / pack",61534.56,INR,pack,500,Quality Apex Solutions,Kochi,Kerala,"Kochi, Kerala",4.0,56.0,2-3 Days,ROHS,25.0,2025-06-19,indiamart_mock,https://www.indiamart.com/proddetail/9d328fb7.html,738.41,676.88,,Asia,Southern Asia,v2,False,Electronics Components,South,10K–1L,Low,Veteran,100.0
cb512c02f7e7dd,Rohs Compliant MOSFET Transistor,electronics-components,"₹42,998 / dozen",42997.97,INR,dozen,1,Shree Shree Corporation,Noida,Uttar Pradesh,"Noida, Uttar Pradesh",3.6,67.0,Within 1 Hour,ROHS,25.0,2026-03-04,indiamart_mock,https://www.indiamart.com/proddetail/1f63647f.html,515.98,472.98,,Asia,Southern Asia,v2,False,Electronics Components,North,10K–1L,Medium,Veteran,100.0
fef4318caf1e29,Solar Panel 100W,electronics-components,"₹7,527 / dozen",7527.29,INR,dozen,25,Apex Modern Suppliers,Nagpur,Maharashtra,"Nagpur, Maharashtra",3.0,52.0,,ISO 9001:2015,20.0,2026-03-28,indiamart_mock,https://www.indiamart.com/proddetail/471dbac7.html,90.33,82.8,,Asia,Southern Asia,v2,False,Electronics Components,West,1K–10K,Low,Veteran,100.0
df22285622228d,Rohs Compliant Hall Effect Sensor,electronics-components,"₹30,916 / piece",30915.94,INR,piece,10,Universal Excellent Manufacturing Co.,Gurgaon,Haryana,"Gurgaon, Haryana",4.2,92.0,Within 24 Hours,,,2025-10-07,indiamart_mock,https://www.indiamart.com/proddetail/9a70776a.html,370.99,340.08,,Asia,Southern Asia,v2,False,Electronics Components,North,10K–1L,High,,100.0
cb48b44520e114,OLED Display Module,electronics-components,"₹46,576 / lot",46576.31,INR,lot,5,Star Universal Pvt. Ltd.,Jaipur,Rajasthan,"Jaipur, Rajasthan",4.6,76.0,Within 1 Hour,MSME Registered,13.0,2026-05-04,indiamart_mock,https://www.indiamart.com/proddetail/861a2d5f.html,558.92,512.34,,Asia,Southern Asia,v2,False,Electronics Components,West,10K–1L,Medium,Established,100.0
8b08c8944ae2fc,Arduino Microcontroller,electronics-components,"₹64,370 / piece",64369.84,INR,piece,50,Supreme Bharat Enterprises,Pune,Maharashtra,"Pune, Maharashtra",,79.0,,CE,1.0,2025-06-17,indiamart_mock,https://www.indiamart.com/proddetail/e2c582b7.html,772.44,708.07,,Asia,Southern Asia,v2,False,Electronics Components,West,10K–1L,Medium,Startup,80.0
d02c3731b5896d,Original RF Module 433MHz,electronics-components,"₹78,575 / pack",78575.31,INR,pack,100,Star Modern Suppliers,Kanpur,Uttar Pradesh,"Kanpur, Uttar Pradesh",3.2,88.0,Within 24 Hours,,16.0,2026-02-28,indiamart_mock,https://www.indiamart.com/proddetail/6fa2c447.html,942.9,864.33,,Asia,Southern Asia,v2,False,Electronics Components,North,10K–1L,High,Veteran,100.0
e125c5ca9762d5,Smd Capacitor Pack,electronics-components,"₹11,788 / lot",11788.39,INR,lot,500,Excellent Apex Corporation,Chennai,Tamil Nadu,"Chennai, Tamil Nadu",4.5,63.0,Within 4 Hours,ROHS,19.0,2025-08-20,indiamart_mock,https://www.indiamart.com/proddetail/21150a62.html,141.46,129.67,,Asia,Southern Asia,v2,False,Electronics Components,South,10K–1L,Medium,Veteran,100.0
bac0325086176f,Genuine ESP32 Module,electronics-components,"₹42,856 / lot",42855.75,INR,lot,50,Supreme Universal Corporation,Coimbatore,Tamil Nadu,"Coimbatore, Tamil Nadu",4.1,76.0,,MSME Registered,28.0,2025-11-28,indiamart_mock,https://www.indiamart.com/proddetail/d7a7718a.html,514.27,471.41,,Asia,Southern Asia,v2,False,Electronics Components,South,10K–1L,Medium,Veteran,100.0
012ac69e86bd92,Original OLED Display Module,electronics-components,"₹56,988 / pack",56988.09,INR,pack,10,Prime National Industries,Mumbai,Maharashtra,"Mumbai, Maharashtra",3.3,,Within 24 Hours,ROHS,3.0,2026-03-06,indiamart_mock,https://www.indiamart.com/proddetail/0d12ced0.html,683.86,626.87,,Asia,Southern Asia,v2,False,Electronics Components,West,10K–1L,,Startup,80.0
8439251fea5e06,Resistor Kit,electronics-components,"₹63,118 / dozen",63117.96,INR,dozen,10,Supreme Quality Trading Co.,Kochi,Kerala,"Kochi, Kerala",3.1,76.0,Within 24 Hours,ISO 9001:2015,,2025-06-05,indiamart_mock,https://www.indiamart.com/proddetail/cdd4cb3a.html,757.42,694.3,,Asia,Southern Asia,v2,False,Electronics Components,South,10K–1L,Medium,,100.0
f461ae10bcc710,Imported Capacitor Pack,electronics-components,"₹64,196 / pack",64196.4,INR,pack,10,Star Global Manufacturing Co.,Nagpur,Maharashtra,"Nagpur, Maharashtra",5.0,,Within 4 Hours,BIS,28.0,2026-02-17,indiamart_mock,https://www.indiamart.com/proddetail/01384d41.html,770.36,706.16,,Asia,Southern Asia,v2,False,Electronics Components,West,10K–1L,,Veteran,80.0
0252330490f90b,Capacitor Pack,electronics-components,₹530 / dozen,529.55,INR,dozen,1,Modern Star Pvt. Ltd.,Rajkot,Gujarat,"Rajkot, Gujarat",,53.0,,MSME Registered,23.0,2026-03-09,indiamart_mock,https://www.indiamart.com/proddetail/de71caac.html,6.35,5.83,,Asia,Southern Asia,v2,False,Electronics Components,West,<1K,Low,Veteran,80.0
eb127f0ea032da,Genuine Arduino Microcontroller,electronics-components,"₹13,589 / dozen",13588.52,INR,dozen,5,Quality Sri Works,Rajkot,Gujarat,"Rajkot, Gujarat",3.7,98.0,,,1.0,2026-02-03,indiamart_mock,https://www.indiamart.com/proddetail/6d89bcd9.html,163.06,149.47,,Asia,Southern Asia,v2,False,Electronics Components,West,10K–1L,Excellent,Startup,100.0
9f14714ecd7bd4,Genuine Arduino Microcontroller,electronics-components,"₹81,508 / lot",81508.28,INR,lot,25,Modern Modern Trading Co.,Gurgaon,Haryana,"Gurgaon, Haryana",,51.0,,,33.0,2026-03-30,indiamart_mock,https://www.indiamart.com/proddetail/bc91db61.html,978.1,896.59,,Asia,Southern Asia,v2,False,Electronics Components,North,10K–1L,Low,Veteran,80.0
600ed5499cb013,Li-ion Battery Cell,electronics-components,"₹7,045 / piece",7045.25,INR,piece,50,Global Bharat Works,Gurgaon,Haryana,"Gurgaon, Haryana",,,Within 4 Hours,,14.0,2025-08-25,indiamart_mock,https://www.indiamart.com/proddetail/466a3f34.html,84.54,77.5,,Asia,Southern Asia,v2,False,Electronics Components,North,1K–10K,,Established,60.0
004da3320eef6c,Smd RF Module 433MHz,electronics-components,Get Latest Price,,INR,lot,1,Supreme Universal Corporation,Surat,Gujarat,"Surat, Gujarat",,54.0,,ROHS,27.0,2026-04-20,indiamart_mock,https://www.indiamart.com/proddetail/98b94e38.html,,,,Asia,Southern Asia,v2,False,Electronics Components,West,,Low,Veteran,60.0
b5b63c5c6b24db,Smd Solar Panel 100W,electronics-components,"₹57,247 / piece",57246.73,INR,piece,1,Bharat Shree Export House,Kanpur,Uttar Pradesh,"Kanpur, Uttar Pradesh",4.2,54.0,Within 24 Hours,BIS,20.0,2025-07-15,indiamart_mock,https://www.indiamart.com/proddetail/e421fb21.html,686.96,629.71,,Asia,Southern Asia,v2,False,Electronics Components,North,10K–1L,Low,Veteran,100.0
92b98b9ebe4645,Raspberry Pi 4,electronics-components,"₹40,315 / pack",40315.25,INR,pack,500,Prime Prime Industries,Nagpur,Maharashtra,"Nagpur, Maharashtra",4.1,59.0,Within 24 Hours,,1.0,2025-11-08,indiamart_mock,https://www.indiamart.com/proddetail/fd110723.html,483.78,443.47,,Asia,Southern Asia,v2,False,Electronics Components,West,10K–1L,Low,Startup,100.0
dd54b77e245e7b,RF Module 433MHz,electronics-components,"₹33,527 / piece",33527.24,INR,piece,5,Shree Modern Solutions,Delhi,Delhi,"Delhi, Delhi",4.3,60.0,Within 4 Hours,ROHS,17.0,2025-12-02,indiamart_mock,https://www.indiamart.com/proddetail/81444ebd.html,402.33,368.8,,Asia,Southern Asia,v2,False,Electronics Components,North,10K–1L,Medium,Veteran,100.0
81dcbfb00f3b3f,LED Strip Light,electronics-components,"₹39,234 / piece",39234.48,INR,piece,10,Star Shree Works,Visakhapatnam,Andhra Pradesh,"Visakhapatnam, Andhra Pradesh",,81.0,Within 24 Hours,,,2026-04-23,indiamart_mock,https://www.indiamart.com/proddetail/c59aa4a0.html,470.81,431.58,,Asia,Southern Asia,v2,False,Electronics Components,South,10K–1L,High,,80.0
bfe4d49e1bb6da,ESP32 Module,electronics-components,"₹41,324 / lot",41323.91,INR,lot,100,Sri Global Manufacturing Co.,Noida,Uttar Pradesh,"Noida, Uttar Pradesh",4.1,70.0,2-3 Days,CE,,2025-12-22,indiamart_mock,https://www.indiamart.com/proddetail/a589fcd3.html,495.89,454.56,,Asia,Southern Asia,v2,False,Electronics Components,North,10K–1L,Medium,,100.0
f1e20e01283f9a,Oe Spun Denim Fabric 10oz,textile-fabric,₹271 / roll,270.71,INR,roll,25,Prime Pioneer Manufacturing Co.,Gurgaon,Haryana,"Gurgaon, Haryana",3.6,61.0,,BIS,9.0,2025-10-03,indiamart_mock,https://www.indiamart.com/proddetail/fe73ef2f.html,3.25,2.98,,Asia,Southern Asia,v2,False,Textile & Fabric,North,<1K,Medium,Established,100.0
22e5036635afc9,Chiffon Georgette Fabric,textile-fabric,"₹1,347 / meter",1346.79,INR,meter,25,Sri Supreme Enterprises,Gurgaon,Haryana,"Gurgaon, Haryana",3.4,,Within 24 Hours,,10.0,2025-08-04,indiamart_mock,https://www.indiamart.com/proddetail/f1ba696d.html,16.16,14.81,,Asia,Southern Asia,v2,False,Textile & Fabric,North,1K–10K,,Established,80.0
da0b074724815a,Wool Tweed Fabric,textile-fabric,₹270 / meter,270.11,INR,meter,1,Supreme Star Pvt. Ltd.,Visakhapatnam,Andhra Pradesh,"Visakhapatnam, Andhra Pradesh",4.7,89.0,Within 4 Hours,CE,12.0,2025-09-12,indiamart_mock,https://www.indiamart.com/proddetail/e115989a.html,3.24,2.97,,Asia,Southern Asia,v2,False,Textile & Fabric,South,<1K,High,Established,100.0
4eae507f1ef317,Mercerized Technical Non-Woven Fabric,textile-fabric,"₹1,414 / meter",1413.63,INR,meter,5,Supreme Supreme Suppliers,Coimbatore,Tamil Nadu,"Coimbatore, Tamil Nadu",,52.0,Within 4 Hours,,30.0,2025-09-20,indiamart_mock,https://www.indiamart.com/proddetail/a621091a.html,16.96,15.55,,Asia,Southern Asia,v2,False,Textile & Fabric,South,1K–10K,Low,Veteran,80.0
c1d25a40e2c68e,Gsm Cotton Grey Fabric,textile-fabric,₹980 / roll,979.67,INR,roll,50,Sri Supreme Works,Kolkata,West Bengal,"Kolkata, West Bengal",3.3,73.0,,BIS,25.0,2026-01-13,indiamart_mock,https://www.indiamart.com/proddetail/0832d5eb.html,11.76,10.78,,Asia,Southern Asia,v2,False,Textile & Fabric,East,<1K,Medium,Veteran,100.0
3e1446eb307c27,Mercerized Denim Fabric 10oz,textile-fabric,"₹1,340 / meter",1339.78,INR,meter,25,Excellent Apex Suppliers,Jaipur,Rajasthan,"Jaipur, Rajasthan",,,Within 24 Hours,ROHS,,2026-03-17,indiamart_mock,https://www.indiamart.com/proddetail/c7c0e8b6.html,16.08,14.74,,Asia,Southern Asia,v2,False,Textile & Fabric,West,1K–10K,,,60.0
d321a692b26fb7,Ring Spun Silk Dupioni Fabric,textile-fabric,"₹1,232 / meter",1231.87,INR,meter,25,Universal Global Export House,Ludhiana,Punjab,"Ludhiana, Punjab",,76.0,Within 1 Hour,ROHS,,2025-09-24,indiamart_mock,https://www.indiamart.com/proddetail/ab68d19b.html,14.78,13.55,,Asia,Southern Asia,v2,False,Textile & Fabric,North,1K–10K,Medium,,80.0
4f58bace4e1aa6,Technical Non-Woven Fabric,textile-fabric,₹289 / kg,288.55,INR,kg,50,Quality Shree Solutions,Gurgaon,Haryana,"Gurgaon, Haryana",4.2,51.0,Within 24 Hours,BIS,31.0,2026-02-24,indiamart_mock,https://www.indiamart.com/proddetail/6934d053.html,3.46,3.17,,Asia,Southern Asia,v2,False,Textile & Fabric,North,<1K,Low,Veteran,100.0
93aff2ea58edb4,Viscose Jersey Knit,textile-fabric,"₹1,245 / kg",1245.04,INR,kg,10,Modern National Solutions,Kanpur,Uttar Pradesh,"Kanpur, Uttar Pradesh",,79.0,,BIS,25.0,2025-09-08,indiamart_mock,https://www.indiamart.com/proddetail/3e126dda.html,14.94,13.7,,Asia,Southern Asia,v2,False,Textile & Fabric,North,1K–10K,Medium,Veteran,80.0
b308e35fa250d4,Silk Dupioni Fabric,textile-fabric,"₹1,254 / meter",1253.65,INR,meter,50,Star Quality Export House,Thane,Maharashtra,"Thane, Maharashtra",,82.0,Within 1 Hour,BIS,9.0,2025-07-17,indiamart_mock,https://www.indiamart.com/proddetail/9a29a259.html,15.04,13.79,,Asia,Southern Asia,v2,False,Textile & Fabric,West,1K–10K,High,Established,80.0
40ae4bc38e53b7,Mercerized Technical Non-Woven Fabric,textile-fabric,₹677 / meter,677.37,INR,meter,5,Universal Prime Works,Kochi,Kerala,"Kochi, Kerala",4.0,72.0,,BIS,17.0,2025-10-20,indiamart_mock,https://www.indiamart.com/proddetail/cddd88e4.html,8.13,7.45,,Asia,Southern Asia,v2,False,Textile & Fabric,South,<1K,Medium,Veteran,100.0
21592be3c66a5b,Oe Spun Viscose Jersey Knit,textile-fabric,Get Latest Price,,INR,kg,50,Pioneer Modern Works,Surat,Gujarat,"Surat, Gujarat",4.0,63.0,Within 24 Hours,,10.0,2026-05-24,indiamart_mock,https://www.indiamart.com/proddetail/2211f0e3.html,,,,Asia,Southern Asia,v2,False,Textile & Fabric,West,,Medium,Established,80.0
26c0cf50098e75,Linen Shirting Fabric,textile-fabric,₹949 / yard,948.87,INR,yard,50,Prime Modern Manufacturing Co.,Vadodara,Gujarat,"Vadodara, Gujarat",4.0,85.0,2-3 Days,MSME Registered,23.0,2025-10-28,indiamart_mock,https://www.indiamart.com/proddetail/c7e25cb2.html,11.39,10.44,,Asia,Southern Asia,v2,False,Textile & Fabric,West,<1K,High,Veteran,100.0
943bf2355480f2,Combed Jacquard Brocade Fabric,textile-fabric,₹714 / kg,714.16,INR,kg,25,Sri Supreme Trading Co.,Kochi,Kerala,"Kochi, Kerala",4.6,93.0,Within 1 Hour,CE,1.0,2025-09-09,indiamart_mock,https://www.indiamart.com/proddetail/6599a670.html,8.57,7.86,,Asia,Southern Asia,v2,False,Textile & Fabric,South,<1K,High,Startup,100.0
6980be715931fd,Oe Spun Polyester Blended Yarn,textile-fabric,₹454 / roll,453.59,INR,roll,100,Prime Sri Enterprises,Noida,Uttar Pradesh,"Noida, Uttar Pradesh",5.0,83.0,Within 24 Hours,ISO 9001:2015,12.0,2026-05-08,indiamart_mock,https://www.indiamart.com/proddetail/8476f86e.html,5.44,4.99,,Asia,Southern Asia,v2,False,Textile & Fabric,North,<1K,High,Established,100.0
a478df59fe642e,Combed Spandex Stretch Denim,textile-fabric,₹486 / meter,486.13,INR,meter,50,Star Universal Works,Pune,Maharashtra,"Pune, Maharashtra",4.2,73.0,Within 4 Hours,ISO 9001:2015,6.0,2025-09-08,indiamart_mock,https://www.indiamart.com/proddetail/60165de4.html,5.83,5.35,,Asia,Southern Asia,v2,False,Textile & Fabric,West,<1K,Medium,Growing,100.0
1c415df954c0a9,Rayon Printed Fabric,textile-fabric,₹815 / meter,815.19,INR,meter,10,Prime Modern Trading Co.,Faridabad,Haryana,"Faridabad, Haryana",4.1,72.0,Within 24 Hours,ROHS,13.0,2025-08-19,indiamart_mock,https://www.indiamart.com/proddetail/f386bd73.html,9.78,8.97,,Asia,Southern Asia,v2,False,Textile & Fabric,North,<1K,Medium,Established,100.0
12b5cad49f032c,Combed Viscose Jersey Knit,textile-fabric,₹231 / meter,231.18,INR,meter,1,National Prime Works,Ahmedabad,Gujarat,"Ahmedabad, Gujarat",4.9,100.0,,MSME Registered,25.0,2025-12-04,indiamart_mock,https://www.indiamart.com/proddetail/adbe4ec9.html,2.77,2.54,,Asia,Southern Asia,v2,False,Textile & Fabric,West,<1K,Excellent,Veteran,100.0
49c9f532f773b4,Combed Technical Non-Woven Fabric,textile-fabric,"₹1,353 / meter",1353.06,INR,meter,1,Apex Excellent Suppliers,Kolkata,West Bengal,"Kolkata, West Bengal",4.6,94.0,Within 4 Hours,,23.0,2026-01-15,indiamart_mock,https://www.indiamart.com/proddetail/353baf9c.html,16.24,14.88,,Asia,Southern Asia,v2,False,Textile & Fabric,East,1K–10K,High,Veteran,100.0
f5475fb63a144a,Chiffon Georgette Fabric,textile-fabric,Get Latest Price,,INR,roll,25,Global Pioneer Enterprises,Ahmedabad,Gujarat,"Ahmedabad, Gujarat",3.4,61.0,Within 4 Hours,,16.0,2026-02-25,indiamart_mock,https://www.indiamart.com/proddetail/4ce8af12.html,,,,Asia,Southern Asia,v2,False,Textile & Fabric,West,,Medium,Veteran,80.0
be9d0d6a06d4c8,Oe Spun Jacquard Brocade Fabric,textile-fabric,"₹1,268 / roll",1267.6,INR,roll,1,Global Global Trading Co.,Pune,Maharashtra,"Pune, Maharashtra",4.4,89.0,Within 1 Hour,ISO 9001:2015,24.0,2026-04-03,indiamart_mock,https://www.indiamart.com/proddetail/b8407eeb.html,15.21,13.94,,Asia,Southern Asia,v2,False,Textile & Fabric,West,1K–10K,High,Veteran,100.0
93eab8ef73ebc0,Ring Spun Technical Non-Woven Fabric,textile-fabric,₹340 / roll,339.68,INR,roll,5,Star Pioneer Suppliers,Visakhapatnam,Andhra Pradesh,"Visakhapatnam, Andhra Pradesh",,80.0,,ISO 9001:2015,26.0,2025-08-05,indiamart_mock,https://www.indiamart.com/proddetail/87ccd367.html,4.08,3.74,,Asia,Southern Asia,v2,False,Textile & Fabric,South,<1K,High,Veteran,80.0
29d1d96da0c220,Oe Spun Spandex Stretch Denim,textile-fabric,Get Latest Price,,INR,meter,25,Supreme Quality Suppliers,Ludhiana,Punjab,"Ludhiana, Punjab",3.7,66.0,Within 4 Hours,MSME Registered,31.0,2026-02-09,indiamart_mock,https://www.indiamart.com/proddetail/3c872780.html,,,,Asia,Southern Asia,v2,False,Textile & Fabric,North,,Medium,Veteran,80.0
a7eaf30f851352,Technical Non-Woven Fabric,textile-fabric,"₹1,075 / roll",1075.01,INR,roll,10,Prime Global Export House,Indore,Madhya Pradesh,"Indore, Madhya Pradesh",4.1,93.0,Within 4 Hours,BIS,16.0,2025-11-03,indiamart_mock,https://www.indiamart.com/proddetail/4b75ebf7.html,12.9,11.83,,Asia,Southern Asia,v2,False,Textile & Fabric,Central,1K–10K,High,Veteran,100.0
