2026-05-27 09:22:20,145 | INFO     | orchestration.pipeline       | ════════════════════════════════════════════════════════════
2026-05-27 09:22:59,357 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=pneumatic+drill&max=5'
2026-05-27 09:22:59,360 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=high+speed&max=5'
2026-05-27 09:22:59,360 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=injection+moulding&max=5'
2026-05-27 09:22:59,361 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=automatic+welding&max=5'
2026-05-27 09:22:59,361 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=heavy+duty&max=5'
2026-05-27 09:22:59,368 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=automatic+industrial&max=5'
2026-05-27 09:22:59,371 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=industrial+conveyor&max=5'
2026-05-27 09:22:59,371 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=screw+compressor&max=5'
2026-05-27 09:22:59,371 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=heavy+duty&max=5'
2026-05-27 09:22:59,371 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=industrial+conveyor&max=5'
2026-05-27 09:22:59,373 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=high+speed&max=5'
2026-05-27 09:22:59,379 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=semi-automatic+power&max=5'
2026-05-27 09:22:59,380 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=automatic+welding&max=5'
2026-05-27 09:22:59,381 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=pneumatic+drill&max=5'
2026-05-27 09:22:59,381 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=heavy+duty&max=5'
2026-05-27 09:22:59,381 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=rotary+furnace&max=5'
2026-05-27 09:22:59,438 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=module+433mhz&max=5'
2026-05-27 09:22:59,438 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=module+433mhz&max=5'
2026-05-27 09:22:59,439 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=semi-automatic+screw&max=5'
2026-05-27 09:22:59,439 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=hydraulic+press&max=5'
2026-05-27 09:22:59,439 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=semi-automatic+hydraulic&max=5'
2026-05-27 09:22:59,448 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=original+resistor&max=5'
2026-05-27 09:22:59,448 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=mosfet+transistor&max=5'
2026-05-27 09:22:59,448 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=imported+capacitor&max=5'
2026-05-27 09:22:59,448 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=imported+module&max=5'
2026-05-27 09:22:59,448 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=rohs+compliant&max=5'
2026-05-27 09:22:59,458 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=imported+li-ion&max=5'
2026-05-27 09:22:59,461 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=resistor&max=5'
2026-05-27 09:22:59,461 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=original+li-ion&max=5'
2026-05-27 09:22:59,461 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=original+stepper&max=5'
2026-05-27 09:22:59,462 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=module+433mhz&max=5'
2026-05-27 09:22:59,471 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=rohs+compliant&max=5'
2026-05-27 09:22:59,474 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=esp32+module&max=5'
2026-05-27 09:22:59,474 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=rohs+compliant&max=5'
2026-05-27 09:22:59,474 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=module+433mhz&max=5'
2026-05-27 09:22:59,474 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=original+capacitor&max=5'
2026-05-27 09:22:59,482 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=raspberry&max=5'
2026-05-27 09:22:59,485 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=mosfet+transistor&max=5'
2026-05-27 09:22:59,485 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=imported+stepper&max=5'
2026-05-27 09:22:59,485 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=genuine+printed&max=5'
2026-05-27 09:22:59,485 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=genuine+arduino&max=5'
2026-05-27 09:22:59,491 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=original+capacitor&max=5'
2026-05-27 09:22:59,493 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=solar+panel&max=5'
2026-05-27 09:22:59,493 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=stepper+motor&max=5'
2026-05-27 09:22:59,493 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=rohs+compliant&max=5'
2026-05-27 09:22:59,493 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=raspberry&max=5'
2026-05-27 09:22:59,499 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=li-ion+battery&max=5'
2026-05-27 09:22:59,502 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=printed+circuit&max=5'
2026-05-27 09:22:59,502 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=arduino+microcontroller&max=5'
2026-05-27 09:22:59,502 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=genuine+arduino&max=5'
2026-05-27 09:22:59,502 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=original+solar&max=5'
2026-05-27 09:22:59,510 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=genuine+mosfet&max=5'
2026-05-27 09:22:59,515 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=original+raspberry&max=5'
2026-05-27 09:22:59,515 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=genuine+dc-dc&max=5'
2026-05-27 09:22:59,516 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=genuine+mosfet&max=5'
2026-05-27 09:22:59,516 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=original+li-ion&max=5'
2026-05-27 09:22:59,524 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=imported+resistor&max=5'
2026-05-27 09:22:59,527 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=imported+stepper&max=5'
2026-05-27 09:22:59,527 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=imported+hall&max=5'
2026-05-27 09:22:59,527 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=imported+dc-dc&max=5'
2026-05-27 09:22:59,527 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=genuine+stepper&max=5'
2026-05-27 09:22:59,533 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=original+solar&max=5'
2026-05-27 09:22:59,538 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=imported+esp32&max=5'
